0,1,ID,greek_letter,constellation,RA_hour,RA_min,RA_sec,dec_deg,dec_min,dec_sec,magnitude
321.61125000000004,-64.63361111111112,8181,gam,Pav,21,26,26.7,-65,21,59,4.22
348.5804166666667,-5.9511111111111115,8834,phi,Aqr,23,14,19.3,-6,2,56,4.22
5.017499999999999,-63.125,77,zet,Tuc,0,20,4.2,-64,52,30,4.23
42.64541666666667,38.31861111111112,840,,Per,2,50,34.9,38,19,7,4.23
54.122083333333336,48.19277777777778,1087,psi,Per,3,36,29.3,48,11,34,4.23
56.711666666666666,-22.750277777777775,1173,tau6,Eri,3,46,50.8,-23,14,59,4.23
206.42166666666668,-32.95638888888889,5168,,Cen,13,45,41.2,-33,2,37,4.23
241.6475,-35.19777777777778,5987,tet,Lup,16,6,35.4,-36,48,8,4.23
247.845,-33.29555555555555,6143,,,16,31,22.8,-34,42,16,4.23
251.49083333333334,82.03722222222223,6322,eps,UMi,16,45,57.8,82,2,14,4.23
311.41499999999996,30.71972222222222,7942,,Cyg,20,45,39.6,30,43,11,4.23
41.03041666666667,-12.141111111111112,811,pi,Cet,2,44,7.3,-13,51,32,4.24
118.32583333333334,-47.89694444444444,3090,,,7,53,18.2,-48,6,11,4.24
250.7683333333333,-76.4825,6163,bet,Aps,16,43,4.4,-77,31,3,4.24
265.3533333333333,-11.124722222222221,6581,omi,Ser,17,41,24.8,-12,52,31,4.24
297.6408333333333,32.91416666666667,7564,chi,Cyg,19,50,33.8,32,54,51,4.24
319.35375,39.39472222222222,8143,sig,Cyg,21,17,24.9,39,23,41,4.24
326.69791666666663,49.30972222222222,8335,pi2,Cyg,21,46,47.5,49,18,35,4.24
17.375416666666663,47.24194444444444,335,phi,And,1,9,30.1,47,14,31,4.25
36.74625,-46.29611111111111,721,kap,Eri,2,26,59.1,-47,42,14,4.25
64.00666666666667,-50.513333333333335,1338,gam,Dor,4,16,1.6,-51,29,12,4.25
68.91333333333333,10.160833333333334,1458,,Tau,4,35,39.2,10,9,39,4.25
89.98375,45.93694444444444,2091,pi,Aur,5,59,56.1,45,56,13,4.25
125.70875000000001,43.18805555555555,3275,,Lyn,8,22,50.1,43,11,17,4.25
156.78791666666663,-30.932222222222222,4104,alf,Ant,10,27,9.1,-31,4,4,4.25
216.88083333333333,75.69583333333334,5430,,UMi,14,27,31.4,75,41,45,4.25
331.60875,-12.130277777777778,8418,iot,Aqr,22,6,26.1,-13,52,11,4.25
348.97249999999997,-8.912222222222221,8841,psi1,Aqr,23,15,53.4,-9,5,16,4.25
17.187083333333334,86.25722222222223,285,,,1,8,44.9,86,15,26,4.26
26.348333333333336,9.157777777777778,510,omi,Psc,1,45,23.6,9,9,28,4.26
69.17208333333333,41.264722222222225,1454,,Per,4,36,41.3,41,15,53,4.26
134.62166666666667,11.857777777777777,3572,alf,Cnc,8,58,29.2,11,51,28,4.26
184.58625000000004,-78.68805555555556,4674,bet,Cha,12,18,20.7,-79,18,43,4.26
197.96791666666667,27.878055555555555,4983,bet,Com,13,11,52.3,27,52,41,4.26
210.41125,1.5444444444444443,5264,tau,Vir,14,1,38.7,1,32,40,4.26
14.651250000000001,-28.64222222222222,280,alf,Scl,0,58,36.3,-29,21,28,4.27
41.235416666666666,10.114166666666666,813,mu,Cet,2,44,56.5,10,6,51,4.27
49.98166666666666,-42.930277777777775,1008,,,3,19,55.6,-43,4,11,4.27
69.53916666666666,12.510833333333334,1473,,Tau,4,38,9.4,12,30,39,4.27
77.28625000000001,-7.245833333333334,1679,lam,Eri,5,9,8.7,-8,45,15,4.27
122.37166666666667,-46.654444444444444,3206,gam1,Vel,8,9,29.2,-47,20,44,4.27
188.4354166666667,41.3575,4785,bet,CVn,12,33,44.5,41,21,27,4.27
193.35875000000001,-39.821111111111115,4889,,,12,53,26.1,-40,10,44,4.27
196.72708333333333,-48.09388888888889,4942,xi2,Cen,13,6,54.5,-49,54,22,4.27
229.6329166666667,-46.125,5683,mu,Lup,15,18,31.9,-47,52,30,4.27
242.19208333333333,44.934999999999995,6023,phi,Her,16,8,46.1,44,56,6,4.27
247.78416666666664,-15.387222222222222,6147,phi,Oph,16,31,8.2,-16,36,46,4.27
261.83833333333337,-28.133055555555554,6492,,Oph,17,27,21.2,-29,52,1,4.27
304.4116666666667,-11.491666666666667,7747,alf1,Cap,20,17,38.8,-12,30,30,4.27
311.66416666666663,16.124166666666667,7948,gam2,Del,20,46,39.4,16,7,27,4.27
320.56125000000003,-15.165277777777778,8167,iot,Cap,21,22,14.7,-16,50,5,4.27
15.73541666666667,7.89,294,eps,Psc,1,2,56.5,7,53,24,4.28
53.446666666666665,-20.366944444444442,1088,tau5,Eri,3,33,47.2,-21,37,59,4.28
54.21791666666667,0.40166666666666667,1101,,Tau,3,36,52.3,0,24,6,4.28
63.883333333333326,8.892222222222221,1320,mu,Tau,4,15,32,8,53,32,4.28
66.37208333333334,17.928055555555556,1389,del3,Tau,4,25,29.3,17,55,41,4.28
66.57666666666667,22.81361111111111,1392,ups,Tau,4,26,18.4,22,48,49,4.28
159.82625000000002,-54.39666666666667,4180,,,10,39,18.3,-55,36,12,4.28
178.22708333333333,-32.092222222222226,4552,bet,Hya,11,52,54.5,-33,54,28,4.28
346.7195833333334,-42.47944444444445,8787,tet,Gru,23,6,52.7,-43,31,14,4.28
61.64583333333332,50.35138888888889,1261,lam,Per,4,6,35,50,21,5,4.29
70.56083333333333,22.956944444444442,1497,tau,Tau,4,42,14.6,22,57,25,4.29
73.5125,66.34277777777777,1542,alf,Cam,4,54,3,66,20,34,4.29
79.89333333333333,-12.823055555555555,1756,lam,Lep,5,19,34.4,-13,10,37,4.29
115.82791666666667,28.883333333333333,2973,sig,Gem,7,43,18.7,28,53,0,4.29
264.13625,-37.36472222222222,6546,,,17,36,32.7,-38,38,7,4.29
290.80458333333337,-43.20027777777778,7343,bet2,Sgr,19,23,13.1,-44,47,59,4.29
326.3616666666667,61.12083333333334,8334,nu,Cep,21,45,26.8,61,7,15,4.29
330.94708333333335,64.62805555555555,8417,xi,Cep,22,3,47.3,64,37,41,4.29
332.49666666666667,33.17833333333333,8454,pi2,Peg,22,9,59.2,33,10,42,4.29
337.87624999999997,-31.65388888888889,8576,bet,PsA,22,31,30.3,-32,20,46,4.29
354.53375,43.268055555555556,8965,iot,And,23,38,8.1,43,16,5,4.29
37.03958333333333,8.459999999999999,718,xi2,Cet,2,28,9.5,8,27,36,4.3
56.30166666666666,24.46722222222222,1145,,Tau,3,45,12.4,24,28,2,4.3
70.11,-18.328333333333333,1496,,Eri,4,40,26.4,-19,40,18,4.3
112.04041666666667,8.925555555555555,2854,gam,CMi,7,28,9.7,8,55,32,4.3
130.80583333333334,3.3986111111111112,3454,eta,Hya,8,43,13.4,3,23,55,4.3
144.27166666666668,81.32638888888889,3751,,,9,37,5.2,81,19,35,4.3
174.23708333333332,0.8238888888888889,4471,ups,Leo,11,36,56.9,0,49,26,4.3
283.62541666666664,36.89888888888889,7139,del2,Lyr,18,54,30.1,36,53,56,4.3
303.3491666666667,56.56777777777778,7740,,Cyg,20,13,23.8,56,34,4,4.3
351.9916666666667,6.378888888888889,8916,tet,Psc,23,27,58,6,22,44,4.3
142.92958333333337,22.967777777777776,3773,lam,Leo,9,31,43.1,22,58,4,4.31
260.20625,-11.153333333333332,6446,nu,Ser,17,20,49.5,-12,50,48,4.31
261.62833333333333,4.140277777777778,6498,sig,Oph,17,26,30.8,4,8,25,4.31
131.59375,-12.452222222222222,3484,,Hya,8,46,22.5,-13,32,52,4.32
188.01708333333332,-15.803888888888888,4775,eta,Crv,12,32,4.1,-16,11,46,4.32
216.72833333333335,-82.33222222222221,5339,del,Oct,14,26,54.8,-83,40,4,4.32
231.12208333333334,37.37722222222222,5733,mu1,Boo,15,24,29.3,37,22,38,4.32
236.01375,77.79444444444444,5903,zet,UMi,15,44,3.3,77,47,40,4.32
30.511249999999997,2.763611111111111,596,alf,Psc,2,2,2.7,2,45,49,4.33
83.05291666666666,18.594166666666666,1845,,Tau,5,32,12.7,18,35,39,4.33
97.96374999999999,-22.581666666666667,2387,xi1,CMa,6,31,51.3,-23,25,6,4.33
122.14833333333334,-1.016111111111111,3188,zet,Mon,8,8,35.6,-2,59,2,4.33
130.15416666666667,-58.23888888888889,3457,,,8,40,37,-59,45,40,4.33
193.27833333333334,-47.05694444444445,4888,,,12,53,6.8,-48,56,35,4.33
210.43041666666667,-44.39666666666667,5260,ups2,Cen,14,1,43.3,-45,36,12,4.33
222.90958333333333,-42.42472222222222,5528,omi,Lup,14,51,38.3,-43,34,31,4.33
229.45708333333332,-29.851388888888888,5686,,Lup,15,17,49.7,-30,8,55,4.33
234.51291666666668,-41.43277777777777,5797,omg,Lup,15,38,3.1,-42,34,2,4.33
241.85083333333336,-19.13138888888889,5997,omg2,Sco,16,7,24.2,-20,52,7,4.33
309.58416666666665,-0.8947222222222222,7884,,Aql,20,38,20.2,-1,6,19,4.33
17.77541666666667,55.15,343,tet,Cas,1,11,6.1,55,9,0,4.34
139.05083333333334,-56.45888888888889,3696,,,9,16,12.2,-57,32,28,4.34
177.42083333333332,-62.211666666666666,4537,,,11,49,41,-63,47,18,4.34
180.75625,-62.687222222222225,4599,tet1,Cru,12,3,1.5,-63,18,46,4.34
274.965,36.06444444444444,6872,kap,Lyr,18,19,51.6,36,3,52,4.34
326.23625000000004,-32.97416666666667,8305,iot,PsA,21,44,56.7,-33,1,33,4.34
33.24958333333334,8.846666666666668,649,xi1,Cet,2,12,59.9,8,50,48,4.35
72.65291666666666,8.900277777777777,1544,pi2,Ori,4,50,36.7,8,54,1,4.35
86.19375,-64.26444444444445,2015,del,Dor,5,44,46.5,-65,44,8,4.35
93.84416666666667,29.498055555555556,2219,kap,Aur,6,15,22.6,29,29,53,4.35
104.31875000000001,58.4225,2560,,Lyn,6,57,16.5,58,25,21,4.35
121.98291666666665,-67.38277777777779,3223,eps,Vol,8,7,55.9,-68,37,2,4.35
125.16125000000001,-76.51555555555555,3340,tet,Cha,8,20,38.7,-77,29,4,4.35
144.20708333333332,-48.644999999999996,3836,,,9,36,49.7,-49,21,18,4.35
215.08083333333335,-55.61333333333334,5358,,,14,20,19.4,-56,23,12,4.35
216.54458333333335,-44.620555555555555,5396,tau2,Lup,14,26,10.7,-45,22,46,4.35
272.14458333333334,-62.33166666666667,6745,pi,Pav,18,8,34.7,-63,40,6,4.35
272.1891666666666,20.814444444444444,6787,,Her,18,8,45.4,20,48,52,4.35
326.12750000000005,17.35,8313,,Peg,21,44,30.6,17,21,0,4.35
9.22,33.71944444444445,154,pi,And,0,36,52.8,33,43,10,4.36
10.838333333333335,-56.536944444444444,191,eta,Phe,0,43,21.2,-57,27,47,4.36
78.3075,-11.058333333333334,1705,kap,Lep,5,13,13.8,-12,56,30,4.36
89.38416666666667,-34.71666666666667,2106,gam,Col,5,57,32.2,-35,17,0,4.36
186.73416666666668,28.26833333333333,4737,gam,Com,12,26,56.2,28,16,6,4.36
211.51125,-40.82055555555556,5285,chi,Cen,14,6,2.7,-41,10,46,4.36
263.05208333333337,86.58638888888889,6789,del,UMi,17,32,12.5,86,35,11,4.36
275.80625,-60.50611111111111,6855,xi,Pav,18,23,13.5,-61,29,38,4.36
281.1929166666667,37.605000000000004,7056,zet1,Lyr,18,44,46.3,37,36,18,4.36
281.75500000000005,18.18138888888889,7069,,Her,18,47,1.2,18,10,53,4.36
294.18,-0.7136111111111111,7447,iot,Aql,19,36,43.2,-1,17,11,4.36
7.88625,-61.041666666666664,126,bet1,Tuc,0,31,32.7,-62,57,30,4.37
47.90708333333333,19.726666666666667,951,del,Ari,3,11,37.7,19,43,36,4.37
61.17375,22.081944444444446,1256,,Tau,4,4,41.7,22,4,55,4.37
94.13749999999999,-34.85944444444444,2256,kap,Col,6,16,33,-35,8,26,4.37
104.03375,-16.945833333333333,2596,iot,CMa,6,56,8.1,-17,3,15,4.37
132.10791666666668,5.837777777777777,3492,ro,Hya,8,48,25.9,5,50,16,4.37
299.93375000000003,-34.72361111111111,7623,tet1,Sgr,19,59,44.1,-35,16,35,4.37
337.3825,47.706944444444446,8572,,Lac,22,29,31.8,47,42,25,4.37
353.2425,-36.18138888888888,8937,bet,Scl,23,32,58.2,-37,49,7,4.37
9.63875,29.311944444444446,163,eps,And,0,38,33.3,29,18,43,4.38
52.64333333333333,47.99527777777778,1052,sig,Per,3,30,34.4,47,59,43,4.38
120.56624999999998,2.3344444444444448,3145,,,8,2,15.9,2,20,4,4.38
151.97583333333336,9.997499999999999,3980,,Leo,10,7,54.2,9,59,51,4.38
197.48708333333335,-4.461111111111111,4963,tet,Vir,13,9,56.9,-5,32,20,4.38
253.50166666666664,10.165277777777778,6281,iot,Oph,16,54,0.4,10,9,55,4.38
260.2504166666667,-20.88722222222222,6445,xi,Oph,17,21,0.1,-21,6,46,4.38
288.4391666666666,39.14611111111111,7298,eta,Lyr,19,13,45.4,39,8,46,4.38
289.09166666666664,38.13361111111111,7314,tet,Lyr,19,16,22,38,8,1,4.38
295.02375,18.01388888888889,7479,alf,Sge,19,40,5.7,18,0,50,4.38
295.26208333333335,17.47583333333333,7488,bet,Sge,19,41,2.9,17,28,33,4.38
73.22333333333334,-4.547222222222222,1560,omg,Eri,4,52,53.6,-5,27,10,4.39
98.74375,-51.02444444444444,2435,,,6,34,58.5,-52,58,32,4.39
165.03833333333336,-41.774166666666666,4293,,,11,0,9.2,-42,13,33,4.39
302.22166666666664,77.71138888888889,7750,kap,Cep,20,8,53.2,77,42,41,4.39
319.96625,-52.55027777777778,8140,tet,Ind,21,19,51.9,-53,26,59,4.39
351.51125,-19.358055555555556,8906,,Aqr,23,26,2.7,-20,38,31,4.39
102.46374999999999,-52.37777777777778,2554,,,6,49,51.3,-53,37,20,4.4
109.67666666666666,-23.045833333333334,2782,tau,CMa,7,18,42.4,-24,57,15,4.4
122.25625,-18.755,3192,,Pup,8,9,1.5,-19,14,42,4.4
225.725,2.091111111111111,5601,,Vir,15,2,54,2,5,28,4.4
329.4791666666667,-53.00722222222222,8368,del,Ind,21,57,55,-54,59,34,4.4
349.4754166666667,-8.8175,8858,psi2,Aqr,23,17,54.1,-9,10,57,4.4
351.3445833333334,23.404166666666665,8905,ups,Peg,23,25,22.7,23,24,15,4.4
28.41125,-45.69722222222222,555,psi,Phe,1,53,38.7,-46,18,10,4.41
83.705,9.489444444444443,1876,phi1,Ori,5,34,49.2,9,29,22,4.41
88.59541666666668,20.27611111111111,2047,chi1,Ori,5,54,22.9,20,16,34,4.41
119.55958333333334,-48.755,3129,,,7,58,14.3,-49,14,42,4.41
169.54541666666668,31.529166666666665,4375,xi,UMa,11,18,10.9,31,31,45,4.41
222.57166666666666,-26.039722222222224,5526,,Hya,14,50,17.2,-27,57,37,4.41
262.68416666666667,26.110555555555557,6526,lam,Her,17,30,44.2,26,6,38,4.41
269.62541666666664,30.189444444444444,6707,nu,Her,17,58,30.1,30,11,22,4.41
349.7058333333333,-31.468055555555555,8863,gam,Scl,23,18,49.4,-32,31,55,4.41
0.48958333333333326,-5.985833333333333,9089,,Psc,0,1,57.5,-6,0,51,4.41
14.301666666666666,23.41777777777778,271,eta,And,0,57,12.4,23,25,4,4.42
44.5675,-39.69555555555556,898,tet2,Eri,2,58,16.2,-40,18,16,4.42
56.535000000000004,-11.898333333333333,1162,pi,Eri,3,46,8.4,-12,6,6,4.42
91.89291666666665,14.768333333333334,2159,nu,Ori,6,7,34.3,14,46,6,4.42
99.47208333333333,-17.7625,2443,nu3,CMa,6,37,53.3,-18,14,15,4.42
107.78458333333333,30.24527777777778,2697,tau,Gem,7,11,8.3,30,14,43,4.42
122.83958333333334,-38.381388888888885,3225,,,8,11,21.5,-39,37,7,4.42
165.58208333333334,20.179722222222225,4300,,Leo,11,2,19.7,20,10,47,4.42
215.75875,-38.48777777777778,5378,,,14,23,2.1,-39,30,44,4.42
218.15333333333334,-49.543055555555554,5425,sig,Lup,14,32,36.8,-50,27,25,4.42
270.43791666666664,1.3052777777777778,6723,,Oph,18,1,45.1,1,18,19,4.42
319.47916666666674,34.89694444444444,8146,ups,Cyg,21,17,55,34,53,49,4.42
337.2083333333333,0.02,8559,zet2,Aqr,22,28,50,0,1,12,4.42
346.9741666666667,75.38777777777779,8819,pi,Cep,23,7,53.8,75,23,16,4.42
63.81791666666666,-6.347222222222221,1325,omi2,Eri,4,15,16.3,-7,39,10,4.43
129.68916666666667,3.341388888888889,3418,sig,Hya,8,38,45.4,3,20,29,4.43
220.28666666666666,13.728333333333333,5478,zet,Boo,14,41,8.8,13,43,42,4.43
236.61041666666668,7.353055555555555,5868,lam,Ser,15,46,26.5,7,21,11,4.43
246.75541666666666,-17.54361111111111,6118,chi,Oph,16,27,1.3,-18,27,23,4.43
12.170416666666668,7.585,224,del,Psc,0,48,40.9,7,35,6,4.44
25.3575,5.4875,489,nu,Psc,1,41,25.8,5,29,15,4.44
64.12041666666666,-58.698055555555555,1355,eps,Ret,4,16,28.9,-59,18,7,4.44
78.07416666666667,-10.130833333333333,1696,iot,Lep,5,12,17.8,-11,52,9,4.44
78.32249999999999,2.861111111111111,1698,ro,Ori,5,13,17.4,2,51,40,4.44
95.94166666666668,4.592777777777777,2298,eps,Mon,6,23,46,4,35,34,4.44
123.51166666666666,-39.65194444444444,3243,,,8,14,2.8,-40,20,53,4.44
284.2375,-66.76638888888888,7107,kap,Pav,18,56,57,-67,14,1,4.44
305.96458333333334,32.19027777777777,7806,,Cyg,20,23,51.5,32,11,25,4.44
310.8645833333333,15.074444444444444,7928,del,Del,20,43,27.5,15,4,28,4.44
311.93375000000003,-4.972222222222222,7951,,Aqr,20,47,44.1,-5,1,40,4.44
335.88958333333335,52.22916666666667,8538,bet,Lac,22,23,33.5,52,13,45,4.44
70.14,-40.13611111111111,1502,alf,Cae,4,40,33.6,-41,51,50,4.45
113.51291666666665,-21.703888888888887,2906,,,7,34,3.1,-22,17,46,4.45
124.63875,-35.340555555555554,3270,,,8,18,33.3,-36,39,34,4.45
135.0225,-40.74611111111111,3591,,,9,0,5.4,-41,15,14,4.45
158.89666666666668,-56.4425,4159,,,10,35,35.2,-57,33,27,4.45
248.03333333333336,-20.53361111111111,6153,omg,Oph,16,32,8,-21,27,59,4.45
288.88666666666666,73.35555555555555,7352,tau,Dra,19,15,32.8,73,21,20,4.45
292.1758333333333,24.665,7405,alf,Vul,19,28,42.2,24,39,54,4.45
293.52208333333334,7.378888888888889,7429,mu,Aql,19,34,5.3,7,22,44,4.45
3.6595833333333334,-17.06722222222222,48,,Cet,0,14,38.3,-18,55,58,4.46
41.275416666666665,-17.427500000000002,818,tau1,Eri,2,45,6.1,-18,34,21,4.46
42.272499999999994,-31.59388888888889,841,bet,For,2,49,5.4,-32,24,22,4.46
101.96499999999999,2.4122222222222223,2506,,Mon,6,47,51.6,2,24,44,4.46
141.16333333333336,26.182222222222222,3731,kap,Leo,9,24,39.2,26,10,56,4.46
161.44416666666666,-79.46000000000001,4234,del2,Cha,10,45,46.6,-80,32,24,4.46
177.78375,-44.82611111111111,4546,,,11,51,8.1,-45,10,26,4.46
331.52833333333336,-38.45666666666667,8411,lam,Gru,22,6,6.8,-39,32,36,4.46
340.1283333333334,44.27638888888889,8632,,Lac,22,40,30.8,44,16,35,4.46
343.13125,-31.124444444444443,8695,gam,PsA,22,52,31.5,-32,52,32,4.46
50.084583333333335,29.048611111111114,999,,,3,20,20.3,29,2,55,4.47
74.32124999999999,53.75222222222222,1568,,Cam,4,57,17.1,53,45,8,4.47
74.63666666666667,1.7141666666666666,1601,pi6,Ori,4,58,32.8,1,42,51,4.47
169.165,-2.3483333333333336,4368,phi,Leo,11,16,39.6,-3,39,6,4.47
182.02125,-49.33888888888889,4618,,,12,8,5.1,-50,39,40,4.47
218.66958333333332,29.745,5447,sig,Boo,14,34,40.7,29,44,42,4.47
246.79583333333332,-46.445,6115,eps,Nor,16,27,11,-47,33,18,4.47
294.11,50.221111111111114,7469,tet,Cyg,19,36,26.4,50,13,16,4.47
57.379999999999995,65.5261111111111,1155,,,3,49,31.2,65,31,34,4.48
92.985,14.20861111111111,2199,xi,Ori,6,11,56.4,14,12,31,4.48
94.90541666666667,59.01083333333333,2238,,Lyn,6,19,37.3,59,0,39,4.48
97.04208333333334,-31.419722222222223,2361,lam,CMa,6,28,10.1,-32,34,49,4.48
137.2175,51.60444444444445,3619,,UMa,9,8,52.2,51,36,16,4.48
136.28875000000002,-71.39722222222223,3643,,,9,5,9.3,-72,36,10,4.48
167.91416666666666,-21.174166666666668,4343,bet,Crt,11,11,39.4,-22,49,33,4.48
336.8333333333333,-63.03333333333333,8540,del,Tuc,22,27,20,-64,58,0,4.48
346.67,-22.256944444444443,8789,,Aqr,23,6,40.8,-23,44,35,4.48
100.99666666666667,13.227777777777778,2478,,Gem,6,43,59.2,13,13,40,4.49
108.14,-45.24055555555555,2740,,,7,12,33.6,-46,45,34,4.49
117.02125,-24.06277777777778,3034,omi,Pup,7,48,5.1,-25,56,14,4.49
118.16083333333334,-37.136944444444445,3084,,,7,52,38.6,-38,51,47,4.49
131.67791666666668,-55.23027777777778,3498,,,8,46,42.7,-56,46,11,4.49
151.85708333333335,35.24472222222222,3974,,LMi,10,7,25.7,35,14,41,4.49
224.29541666666665,-3.653611111111111,5570,,Lib,14,57,10.9,-4,20,47,4.49
316.7816666666667,-24.99416666666667,8080,,Cap,21,7,7.6,-25,0,21,4.49
318.62,10.006944444444445,8123,del,Equ,21,14,28.8,10,0,25,4.49
333.46916666666664,39.715,8485,,,22,13,52.6,39,42,54,4.49
11.181249999999999,48.28444444444444,193,omi,Cas,0,44,43.5,48,17,4,4.5
66.58625,15.618333333333334,1394,,Tau,4,26,20.7,15,37,6,4.5
98.22583333333333,7.332777777777777,2385,,Mon,6,32,54.2,7,19,58,4.5
114.70541666666665,-25.198055555555555,2948,,,7,38,49.3,-26,48,7,4.5
151.98416666666668,0.37166666666666665,3981,alf,Sex,10,7,56.2,0,22,18,4.5
155.23083333333335,-55.95666666666667,4074,,,10,20,55.4,-56,2,36,4.5
163.90291666666664,24.749722222222225,4259,,Leo,10,55,36.7,24,44,59,4.5
206.81541666666666,17.456666666666667,5185,tau,Boo,13,47,15.7,17,27,24,4.5
246.02541666666667,-19.9625,6104,psi,Oph,16,24,6.1,-20,2,15,4.5
299.23625000000004,-26.83,7604,,Sgr,19,56,56.7,-27,10,12,4.5
300.70375,67.8736111111111,7685,ro,Dra,20,2,48.9,67,52,25,4.5
322.18041666666664,-20.192777777777778,8213,,Cap,21,28,43.3,-21,48,26,4.5
332.09541666666667,-31.011388888888888,8431,mu,PsA,22,8,22.9,-32,59,19,4.5
359.9791666666667,-64.42277777777778,9076,eps,Tuc,23,59,55,-65,34,38,4.5
17.915,30.08972222222222,352,tau,Psc,1,11,39.6,30,5,23,4.51
60.22416666666667,-61.840555555555554,1264,gam,Ret,4,0,53.8,-62,9,34,4.51
68.3775,-28.233333333333334,1453,ups1,Eri,4,33,30.6,-29,46,0,4.51
87.45666666666666,-55.833333333333336,2042,gam,Pic,5,49,49.6,-56,10,0,4.51
142.31125,-34.04833333333333,3765,eps,Ant,9,29,14.7,-35,57,6,4.51
143.70583333333335,52.05138888888889,3799,,UMa,9,34,49.4,52,3,5,4.51
230.84416666666664,-58.67916666666666,5704,gam,Cir,15,23,22.6,-59,19,15,4.51
311.0091666666667,-50.07888888888889,7920,eta,Ind,20,44,2.2,-51,55,16,4.51
337.62125,43.12361111111111,8579,,Lac,22,30,29.1,43,7,25,4.51
346.75083333333333,9.409444444444444,8795,,Peg,23,7,0.2,9,24,34,4.51
355.51125,1.78,8984,lam,Psc,23,42,2.7,1,46,48,4.51
355.68,-13.455,8988,omg2,Aqr,23,42,43.2,-14,32,42,4.51
4.581666666666666,36.78527777777778,68,sig,And,0,18,19.6,36,47,7,4.52
41.97708333333333,29.247222222222224,824,,Ari,2,47,54.5,29,14,50,4.52
90.01375,-2.9258333333333333,2113,,,6,0,3.3,-3,4,27,4.52
214.77708333333334,-12.628888888888888,5359,lam,Vir,14,19,6.5,-13,22,16,4.52
260.92041666666665,37.145833333333336,6485,ro,Her,17,23,40.9,37,8,45,4.52
303.94166666666666,27.81416666666667,7744,,Vul,20,15,46,27,48,51,4.52
311.3375,57.57972222222222,7955,,,20,45,21,57,34,47,4.52
317.3979166666666,-10.628333333333332,8093,nu,Aqr,21,9,35.5,-11,22,18,4.52
345.96875,3.82,8773,bet,Psc,23,3,52.5,3,49,12,4.52
12.453333333333333,41.07888888888889,226,nu,And,0,49,48.8,41,4,44,4.53
37.26625,67.4025,707,iot,Cas,2,29,3.9,67,24,9,4.53
42.87833333333334,35.05972222222222,843,,Per,2,51,30.8,35,3,35,4.53
87.29333333333334,39.18111111111111,1995,tau,Aur,5,49,10.4,39,10,52,4.53
114.34166666666667,-33.031666666666666,2937,,,7,37,22,-34,58,6,4.53
144.8375,-60.67194444444444,3856,,,9,39,21,-61,19,41,4.53
176.99625,20.218888888888888,4527,,Leo,11,47,59.1,20,13,8,4.53
201.00208333333336,-63.46416666666667,5041,,,13,24,0.5,-64,32,9,4.53
235.38750000000002,19.67027777777778,5842,iot,Ser,15,41,33,19,40,13,4.53
272.8070833333333,-44.04583333333333,6783,eps,Tel,18,11,13.7,-45,57,15,4.53
348.1370833333333,49.406388888888884,8830,,And,23,12,32.9,49,24,23,4.53
7.890000000000001,-61.034166666666664,127,bet2,Tuc,0,31,33.6,-62,57,57,4.54
30.488749999999996,70.90722222222223,575,,Cas,2,1,57.3,70,54,26,4.54
52.47833333333333,58.87888888888889,1040,,,3,29,54.8,58,52,44,4.54
79.54416666666665,33.37166666666667,1726,,Aur,5,18,10.6,33,22,18,4.54
98.76375,-21.03527777777778,2414,xi2,CMa,6,35,3.3,-22,57,53,4.54
200.65791666666667,-59.01166666666666,5035,,,13,22,37.9,-60,59,18,4.54
213.37041666666667,51.79,5329,kap2,Boo,14,13,28.9,51,47,24,4.54
222.84666666666666,19.101111111111113,5544,xi,Boo,14,51,23.2,19,6,4,4.54
224.39541666666665,65.93222222222222,5589,,,14,57,34.9,65,55,56,4.54
228.05499999999998,-18.208333333333332,5652,iot1,Lib,15,12,13.2,-19,47,30,4.54
230.78833333333333,-35.141666666666666,5712,phi2,Lup,15,23,9.2,-36,51,30,4.54
233.97125,-43.04138888888889,5781,,,15,35,53.1,-44,57,31,4.54
261.6575,-4.913333333333334,6493,,,17,26,37.8,-5,5,12,4.54
266.88958333333335,-26.169166666666666,6616,,Sgr,17,47,33.5,-27,49,51,4.54
300.6641666666667,-26.29,7650,,Sgr,20,2,39.4,-27,42,36,4.54
311.8516666666667,36.490833333333335,7963,lam,Cyg,20,47,24.4,36,29,27,4.54
358.5958333333333,57.49944444444444,9045,ro,Cas,23,54,23,57,29,58,4.54
76.10125,-34.516666666666666,1652,gam1,Cae,5,4,24.3,-35,29,0,4.55
105.01666666666667,76.9775,2527,,,7,0,4,76,58,39,4.55
112.44875,12.006666666666666,2864,,CMi,7,29,47.7,12,0,24,4.55
143.55541666666667,36.3975,3800,,LMi,9,34,13.3,36,23,51,4.55
226.11124999999998,26.9475,5616,psi,Boo,15,4,26.7,26,56,51,4.55
59.68625,-60.599722222222226,1247,del,Ret,3,58,44.7,-61,24,1,4.56
137.01166666666666,-24.141666666666666,3628,kap,Pyx,9,8,2.8,-25,51,30,4.56
207.95624999999998,-31.005555555555553,5210,,Cen,13,51,49.5,-32,59,40,4.56
216.53375,-44.77861111111111,5395,tau1,Lup,14,26,8.1,-45,13,17,4.56
272.0204166666667,-27.543055555555558,6766,,,18,8,4.9,-28,27,25,4.56
335.25625,46.53666666666666,8523,,Lac,22,21,1.5,46,32,12,4.56
